name	LWR	fract	aLWR	afract	taxopath
query_2709	0.07773	0.275	0.1272	0.45	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_3719	0.07561	0.5137	0.07561	0.5137	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_4936	0.4121	0.9846	0.4121	0.9846	DISTANT
query_474	0.7176	1	0.7176	1	DISTANT
query_2838	0.392	0.6959	0.392	0.6959	cluster_IV;d__Bacteria;p__Planctomycetota;c__PUPC01;o__;f__;g__;s__
query_3861	0.01943	0.2109	0.04788	0.5195	cluster_III;d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales
query_4301	0.002338	1	0.002338	1	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_311	0.003631	0.6272	0.003631	0.6272	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_724	0.005202	0.5168	0.005202	0.5168	cluster_I;d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Rivularia;s__Rivularia sp000316665
query_1633	0.122	0.288	0.1997	0.4714	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_2973	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_3348	0.9936	1	0.9936	1	DISTANT
query_3752	0.004994	1	0.004994	1	DISTANT
query_4961	0.0989	0.2946	0.157	0.4678	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_1829	0.1026	0.2929	0.1575	0.4496	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_2410	0.1488	0.4911	0.1488	0.4911	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_3605	0.1743	0.4794	0.1743	0.4794	cluster_IV;d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei
query_4054	0.4134	0.4373	0.8326	0.8808	cluster_IV
query_234	0.05943	0.3015	0.1182	0.5998	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae
query_758	0.2895	0.6076	0.4656	0.9773	cluster_IV
query_3898	0.1274	0.5359	0.1552	0.6527	cluster_I;d__Bacteria
query_4414	0.122	0.288	0.1997	0.4714	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_2825	0.1249	0.5279	0.1249	0.5279	DISTANT
query_3566	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_4286	0.07773	0.275	0.1272	0.45	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_29	0.07773	0.275	0.1272	0.45	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_852	0.1857	0.8436	0.1857	0.8436	cluster_IV;d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae
query_1237	0.05672	0.4929	0.05672	0.4929	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_2276	0.09065	0.9681	0.09065	0.9681	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_2408	0.2443	0.5451	0.2443	0.5451	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_2996	0.2707	0.8139	0.2707	0.8139	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_3174	0.2086	0.507	0.2086	0.507	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_3762	0.2443	0.5451	0.2443	0.5451	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_172	0.1631	0.738	0.1631	0.738	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_1087	0.05745	0.3226	0.05745	0.3226	DISTANT
query_2857	0.3248	0.721	0.3748	0.832	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_3314	0.03368	0.4979	0.0509	0.7525	cluster_IV
query_955	0.00516	0.7548	0.00516	0.7548	DISTANT
query_2600	0.07822	0.3133	0.07822	0.3133	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
query_3895	0.09218	0.4479	0.09218	0.4479	DISTANT
query_764	0.2707	0.8139	0.2707	0.8139	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_814	0.2086	0.507	0.2086	0.507	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_1541	0.1018	0.5566	0.117	0.6397	cluster_IV
query_2223	0.04469	0.5128	0.04469	0.5128	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_2361	0.07773	0.275	0.1272	0.45	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_2935	0.1386	0.6233	0.1386	0.6233	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_116	0.236	0.3786	0.236	0.3786	DISTANT
query_738	0.9936	1	0.9936	1	DISTANT
query_1186	0.00516	0.7548	0.00516	0.7548	DISTANT
query_2521	0.05805	0.5492	0.05805	0.5492	DISTANT
query_3300	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_174	0.07607	0.4112	0.07607	0.4112	DISTANT
query_1784	0.03376	0.283	0.03376	0.283	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_1844	0.04196	0.3334	0.04196	0.3334	DISTANT
query_2618	0.002876	0.6521	0.002876	0.6521	DISTANT
query_2715	0.2082	0.463	0.2082	0.463	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus_A;s__Methanocaldococcus_A infernus
query_4404	0.3224	0.5034	0.3224	0.5034	cluster_II;d__Bacteria;p__Myxococcota;c__UBA9042;o__PWKZ01;f__;g__;s__
query_4474	0.2288	0.5017	0.2288	0.5017	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_4986	0.0965	0.3009	0.0965	0.3009	DISTANT
query_830	0.01871	0.9266	0.01871	0.9266	cluster_IV
query_2298	0.07607	0.4112	0.07607	0.4112	DISTANT
query_2892	0.1026	0.2929	0.1575	0.4496	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_3108	0.2032	0.8974	0.2032	0.8974	DISTANT
query_3306	0.9927	1	0.9927	1	DISTANT
query_3364	0.2427	0.6964	0.2427	0.6964	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_4070	0.2047	0.3706	0.3571	0.6462	cluster_IV;d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae
query_4410	0.046	0.5134	0.046	0.5134	cluster_IV;d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei
query_4839	0.02719	0.4328	0.02719	0.4328	DISTANT
query_280	0.05549	0.3684	0.05549	0.3684	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_1347	0.2932	0.4909	0.4609	0.7717	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales
query_1604	0.01006	1	0.01006	1	DISTANT
query_1767	0.1257	0.5982	0.1257	0.5982	DISTANT
query_1962	0.2049	0.4609	0.2049	0.4609	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus_A;s__Methanocaldococcus_A infernus
query_2317	0.3766	0.6473	0.3766	0.6473	cluster_II;d__Bacteria;p__Myxococcota;c__UBA9042;o__PWKZ01;f__;g__;s__
query_2583	0.00608	0.6405	0.00608	0.6405	DISTANT
query_2849	0.04355	0.385	0.04355	0.385	DISTANT
query_215	0.007499	0.406	0.007499	0.406	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_481	0.001251	0.9998	0.001251	0.9998	DISTANT
query_1134	0.09218	0.4479	0.09218	0.4479	DISTANT
query_3872	0.02959	0.4813	0.02959	0.4813	DISTANT
query_4856	0.3885	0.863	0.4164	0.9249	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_2352	0.3231	0.8282	0.3231	0.8282	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_2396	0.1781	0.6772	0.2181	0.8294	cluster_IV
query_2851	0.1137	0.3141	0.2308	0.6375	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae
query_3251	0.2453	0.6044	0.2453	0.6044	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_3432	0.1006	0.5093	0.1006	0.5093	DISTANT
query_3602	0.9091	0.9826	0.9091	0.9826	DISTANT
query_3882	0.1026	0.2929	0.1575	0.4496	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_4055	0.1474	0.4019	0.3396	0.9259	cluster_III;d__Bacteria
query_4134	0.1026	0.2929	0.1575	0.4496	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_4203	0.1169	0.6189	0.1169	0.6189	DISTANT
query_4571	0.09195	0.519	0.09195	0.519	DISTANT
query_4624	0.4371	0.7358	0.4371	0.7358	DISTANT
query_423	0.07773	0.275	0.1272	0.45	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_1003	0.4924	0.5097	0.4924	0.5097	DISTANT
query_1760	0.7599	1	0.7599	1	DISTANT
query_1819	0.07212	0.5104	0.07212	0.5104	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_1959	0.3528	0.7963	0.3528	0.7963	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_2282	0.07024	0.739	0.07024	0.739	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_3424	0.1359	0.4471	0.1359	0.4471	DISTANT
query_3527	0.9936	1	0.9936	1	DISTANT
query_4654	0.2542	0.5875	0.2542	0.5875	DISTANT
query_30	0.3234	0.6384	0.4164	0.822	cluster_IV
query_2696	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1205	0.07607	0.4112	0.07607	0.4112	DISTANT
query_1495	0.1769	0.3275	0.4175	0.773	cluster_IV
query_1914	0.00301	0.4286	0.00301	0.4286	DISTANT
query_2562	0.1026	0.2929	0.1575	0.4496	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_2834	0.2306	0.6994	0.2955	0.8962	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales
query_2900	0.04761	0.4948	0.04761	0.4948	DISTANT
query_610	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_2085	0.7095	1	0.7095	1	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_3279	0.08373	0.506	0.08373	0.506	cluster_IV;d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Enhygromyxa;s__Enhygromyxa salina_B
query_4833	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1296	0.1016	0.4699	0.1016	0.4699	cluster_IV;d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina acetivorans
query_1761	0.1381	0.3149	0.3498	0.7978	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae
query_3019	0.005178	1	0.005178	1	DISTANT
query_3730	0.00435	0.5471	0.00435	0.5471	DISTANT
query_4223	0.4337	0.5257	0.4337	0.5257	cluster_IV;d__Bacteria;p__Planctomycetota;c__PUPC01;o__;f__;g__;s__
query_1081	0.0749	0.4673	0.0749	0.4673	cluster_IV;d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Enhygromyxa;s__Enhygromyxa salina_B
query_3757	0.1026	0.2929	0.1575	0.4496	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_3947	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_4508	0.2384	0.7937	0.2757	0.9178	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1486	0.371	0.8671	0.371	0.8671	DISTANT
query_1577	0.006025	0.5029	0.006025	0.5029	cluster_I;d__Bacteria
query_2098	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1415	0.3642	0.4871	0.3642	0.4871	DISTANT
query_3579	0.004228	0.5287	0.004228	0.5287	cluster_I;d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae
query_3714	0.6152	0.6515	0.6152	0.6515	cluster_IV;d__Bacteria;p__Nitrospinota;c__2-12-FULL-45-22;o__2-12-FULL-45-22;f__;g__;s__
query_3957	0.01052	1	0.01052	1	DISTANT
query_2242	0.1026	0.2929	0.1575	0.4496	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_2380	0.1131	0.444	0.1131	0.444	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_2804	0.1334	0.5083	0.1334	0.5083	DISTANT
query_3057	0.122	0.288	0.1997	0.4714	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_4270	0.07607	0.4112	0.07607	0.4112	DISTANT
query_666	0.09218	0.4479	0.09218	0.4479	DISTANT
query_950	0.6761	0.9671	0.6761	0.9671	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_2002	0.1518	0.7127	0.1518	0.7127	DISTANT
query_4099	0.2858	0.5759	0.3818	0.7693	cluster_IV;d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae
query_4853	0.1528	0.5017	0.1841	0.6046	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1719	0.03001	0.3393	0.07013	0.793	cluster_III;d__Bacteria
query_1853	0.04034	0.3548	0.04034	0.3548	DISTANT
query_1869	0.02604	0.4807	0.02604	0.4807	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_4896	0.07752	0.4651	0.07752	0.4651	DISTANT
query_1172	0.1326	0.5486	0.1326	0.5486	DISTANT
query_1479	0.05035	0.3423	0.05035	0.3423	DISTANT
query_2490	0.6787	1	0.6787	1	DISTANT
query_2570	0.02783	0.4045	0.02783	0.4045	DISTANT
query_2748	0.07607	0.4112	0.07607	0.4112	DISTANT
query_2850	0.8812	0.9087	0.8812	0.9087	DISTANT
query_3411	0.1687	0.884	0.1687	0.884	DISTANT
query_3682	0.1092	1	0.1092	1	DISTANT
query_4342	0.004633	0.5836	0.004633	0.5836	DISTANT
query_2659	0.1145	0.7077	0.1145	0.7077	DISTANT
query_3001	0.1001	0.4289	0.1001	0.4289	DISTANT
query_177	0.07607	0.4112	0.07607	0.4112	DISTANT
query_1039	0.1128	0.2419	0.361	0.7743	cluster_IV;d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales
query_1395	0.004179	0.5828	0.004179	0.5828	cluster_II;d__Bacteria;p__Desulfobacterota
query_1599	0.07847	0.6411	0.07847	0.6411	DISTANT
query_2434	0.2428	0.3749	0.3093	0.4774	cluster_IV;d__Archaea;p__Halobacterota
query_3288	0.1359	0.4471	0.1359	0.4471	DISTANT
query_3463	0.07607	0.4112	0.07607	0.4112	DISTANT
query_1144	0.2816	0.8262	0.2816	0.8262	DISTANT
query_26	0.05561	0.6274	0.05561	0.6274	cluster_III;d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium beijerinckii
query_1244	0.1026	0.2929	0.1575	0.4496	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_3039	0.3023	0.8019	0.3023	0.8019	cluster_II;d__Bacteria;p__Myxococcota;c__UBA9042;o__PWKZ01;f__;g__;s__
query_4683	0.05429	0.2379	0.05429	0.2379	cluster_IV;d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae
query_520	0.04128	0.366	0.04128	0.366	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_894	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1646	0.1528	0.5017	0.1841	0.6046	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1858	0.1528	0.5017	0.1841	0.6046	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_2030	0.06242	0.6591	0.07526	0.7947	cluster_III;d__Bacteria
query_2211	0.07773	0.275	0.1272	0.45	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_2543	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_3487	0.1006	0.5093	0.1006	0.5093	DISTANT
query_4482	0.005331	0.6695	0.005331	0.6695	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_25	0.122	0.288	0.1997	0.4714	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_1570	0.07812	0.9238	0.07812	0.9238	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_4679	0.01839	0.4838	0.01839	0.4838	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_355	0.6952	0.8762	0.6952	0.8762	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_1240	0.1992	0.4882	0.1992	0.4882	DISTANT
query_1498	0.122	0.288	0.1997	0.4714	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_2895	0.04915	0.2902	0.04915	0.2902	DISTANT
query_2225	0.1969	0.5456	0.1969	0.5456	DISTANT
query_3815	0.008147	1	0.008147	1	DISTANT
query_192	0.09241	0.4431	0.09241	0.4431	DISTANT
query_2326	0.002386	0.5	0.004771	1	cluster_II;d__Bacteria;p__Desulfobacterota
query_2485	0.1283	0.3049	0.1283	0.3049	cluster_IV;d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Enhygromyxa;s__Enhygromyxa salina_B
query_4210	0.07607	0.4112	0.07607	0.4112	DISTANT
query_4496	0.8351	0.8351	0.8351	0.8351	DISTANT
query_3010	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_267	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1242	0.1741	0.4539	0.2471	0.6443	cluster_II;d__Bacteria;p__Myxococcota;c__UBA9042
query_2540	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_316	0.004845	0.5864	0.004845	0.5865	cluster_II
query_1569	0.1342	0.818	0.1342	0.818	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_2348	0.006025	0.5029	0.006025	0.5029	cluster_I;d__Bacteria
query_2717	0.0114	0.8487	0.0114	0.8487	DISTANT
query_2103	0.1157	0.4081	0.1157	0.4081	DISTANT
query_2858	0.1769	0.3275	0.4175	0.773	cluster_IV
query_3398	0.1334	0.5621	0.1947	0.8204	cluster_IV
query_911	0.1026	0.2929	0.1575	0.4496	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus
query_4928	0.1868	0.4522	0.1868	0.4522	DISTANT
query_3062	0.199	0.4263	0.199	0.4263	DISTANT
query_3797	0.9771	0.9775	0.9771	0.9775	DISTANT
query_4204	0.03514	0.2713	0.03514	0.2713	cluster_III;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA5342;g__UBA5342;s__UBA5342 sp002408065
query_4864	0.1241	0.6821	0.1241	0.6821	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_961	0.08639	0.4945	0.08639	0.4945	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_2904	0.1925	0.9718	0.1925	0.9718	DISTANT
query_2523	0.1414	0.2736	0.1414	0.2736	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_2924	0.1359	0.4471	0.1359	0.4471	DISTANT
query_3536	0.07933	0.4221	0.07933	0.4221	DISTANT
query_4888	0.008265	0.948	0.008265	0.948	DISTANT
query_982	0.03972	0.381	0.05939	0.5697	cluster_III;d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales
query_1608	0.1781	0.6772	0.2181	0.8294	cluster_IV
query_4638	0.03376	0.283	0.03376	0.283	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_1607	0.177	0.2747	0.177	0.2747	DISTANT
query_2180	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_4201	0.1906	0.5885	0.1906	0.5885	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_2084	0.0685	0.4498	0.0685	0.4498	DISTANT
query_605	0.3692	0.7498	0.3692	0.7498	DISTANT
query_1071	0.05224	0.6482	0.05224	0.6482	DISTANT
query_1331	0.1769	0.3275	0.4175	0.773	cluster_IV
query_2702	0.07057	0.2794	0.1888	0.7475	cluster_IV;d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales
query_3391	0.01942	0.3011	0.01942	0.3011	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_657	0.1486	0.8317	0.1486	0.8317	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_977	0.1283	0.5389	0.1405	0.5902	cluster_IV;d__Bacteria
query_2969	0.2566	0.4516	0.2566	0.4516	cluster_IV;d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanothermococcus_A
query_4250	0.1528	0.5017	0.1841	0.6046	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_2111	0.2163	0.4478	0.2163	0.4478	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1920	0.2245	0.7128	0.2596	0.8241	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_4743	0.2198	0.6373	0.2198	0.6373	DISTANT
query_2126	0.1301	0.2373	0.1301	0.2373	DISTANT
query_3535	0.2002	0.8456	0.2002	0.8456	DISTANT
query_2	0.03536	0.372	0.03536	0.372	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
